id_contrat,age_assure,anciennete_mois,garantie,nb_contrats_foyer,canal_souscription,mode_paiement,prime_annuelle,hausse_prime_pct,nb_sinistres_3ans,delai_reglement_moyen_jours,satisfaction_reglement,nb_contacts_reclamation_1an,nb_contacts_conseil_1an,score_nps,digital_engagement,resiliation
C102401,60,67,Habitation,1,Courtier,Annuel,316.96,1.8,1,18.9,3.6,0,1,8.1,0,0
C102402,49,40,Santé,2,Courtier,Mensuel,361.4,14.5,2,8.7,6.4,1,2,6.8,1,0
C102403,35,50,Auto+Habitation,3,Agence,Annuel,915.33,2.0,0,,,0,0,8.1,0,0
C102404,32,41,Santé,1,Comparateur en ligne,Mensuel,640.34,-4.4,4,20.0,5.5,1,1,3.0,0,1
C102405,20,1,Auto,1,Agence,Annuel,671.78,5.3,0,,,1,1,6.2,1,1
C102406,49,12,Habitation,3,Agence,Trimestriel,575.73,0.2,0,,,2,2,6.3,1,0
C102407,40,15,Auto,2,Conseiller téléphonique,Mensuel,262.44,5.3,1,16.1,5.6,0,1,8.1,1,0
C102408,18,39,Auto,1,Agence,Trimestriel,534.52,6.2,1,11.9,8.4,2,0,7.1,1,0
C102409,37,41,Santé,1,Courtier,Annuel,380.98,2.1,0,,,1,0,2.7,0,0
C102410,31,31,Auto,4,Courtier,Mensuel,1103.63,4.0,0,,,0,0,8.6,0,0
C102411,69,56,Habitation,1,Site web direct,Mensuel,635.79,4.7,0,,,0,0,4.3,1,0
C102412,19,62,Santé,2,Comparateur en ligne,Mensuel,364.3,0.3,3,13.4,6.4,0,2,7.7,1,0
C102413,23,34,Auto,1,Comparateur en ligne,Annuel,572.87,-2.4,1,32.7,4.5,0,1,8.2,1,0
C102414,62,68,Multi-garanties,2,Site web direct,Mensuel,569.57,18.0,0,,,0,2,6.6,0,0
C102415,65,30,Santé,1,Agence,Mensuel,524.28,8.7,2,15.0,8.1,1,0,6.0,1,0
C102416,34,48,Santé,1,Courtier,Mensuel,314.65,0.5,1,38.4,4.8,0,1,5.0,0,0
C102417,36,2,Santé,3,Agence,Mensuel,294.05,10.9,0,,,3,0,7.3,0,1
C102418,54,34,Auto+Habitation,2,Conseiller téléphonique,Annuel,384.7,10.1,1,3.0,10.0,0,2,7.3,0,0
C102419,18,70,Santé,2,Agence,Mensuel,474.45,9.1,1,22.1,3.7,1,2,5.7,1,0
C102420,18,39,Auto+Habitation,4,Comparateur en ligne,Mensuel,510.92,10.8,0,,,0,2,8.2,1,0
C102421,41,15,Auto,2,Site web direct,Mensuel,515.86,1.8,0,,,0,4,3.1,1,1
C102422,68,46,Habitation,2,Comparateur en ligne,Annuel,150.0,2.8,1,3.0,7.6,0,0,6.3,0,0
C102423,38,31,Santé,3,Agence,Trimestriel,344.55,8.3,2,10.7,8.3,1,1,8.6,0,0
C102424,47,50,Habitation,3,Site web direct,Mensuel,643.43,2.5,0,,,1,2,10.0,1,0
C102425,62,20,Auto,1,Agence,Mensuel,203.17,14.5,0,,,0,0,7.8,1,0
C102426,77,33,Auto,1,Site web direct,Mensuel,508.44,8.5,1,25.0,5.9,0,2,8.2,1,0
C102427,36,14,Habitation,2,Courtier,Mensuel,360.52,-3.2,0,,,0,0,6.1,0,1
C102428,45,25,Habitation,2,Conseiller téléphonique,Annuel,1516.81,8.1,0,,,2,0,7.7,0,0
C102429,72,43,Auto+Habitation,1,Site web direct,Mensuel,805.51,11.5,0,,,0,0,5.5,0,1
C102430,22,7,Santé,2,Courtier,Annuel,208.26,8.3,1,27.1,3.3,0,1,9.2,1,1
C102431,60,34,Habitation,1,Comparateur en ligne,Trimestriel,403.41,5.1,0,,,0,1,7.7,0,1
C102432,30,11,Santé,1,Site web direct,Mensuel,370.0,7.0,1,19.3,3.4,0,0,4.1,1,0
C102433,47,29,Auto,1,Comparateur en ligne,Trimestriel,555.92,10.5,1,15.9,5.0,1,1,8.1,0,0
C102434,41,10,Auto,2,Courtier,Mensuel,222.3,10.1,0,,,0,2,9.2,0,0
C102435,31,137,Habitation,3,Agence,Mensuel,561.73,1.4,2,23.7,4.9,1,0,7.2,0,0
C102436,30,70,Auto,3,Agence,Annuel,455.12,3.4,0,,,1,1,7.7,1,0
C102437,49,31,Auto+Habitation,1,Site web direct,Mensuel,442.85,4.9,0,,,0,0,6.5,0,0
C102438,60,98,Habitation,1,Conseiller téléphonique,Mensuel,1016.03,5.9,1,40.1,5.0,0,0,4.6,1,0
C102439,43,20,Habitation,2,Courtier,Annuel,407.98,3.5,1,24.4,3.9,0,0,6.5,0,0
C102440,46,83,Santé,2,Site web direct,Annuel,536.15,0.4,1,34.5,8.9,0,1,2.7,0,0
C102441,54,50,Santé,3,Site web direct,Trimestriel,732.72,0.6,1,22.6,7.7,1,3,9.5,1,0
C102442,30,21,Auto+Habitation,4,Conseiller téléphonique,Annuel,618.47,11.9,0,,,0,1,7.4,0,0
C102443,56,58,Santé,1,Comparateur en ligne,Trimestriel,902.49,0.5,0,,,0,0,8.2,0,0
C102444,57,72,Auto+Habitation,1,Conseiller téléphonique,Annuel,984.64,10.5,0,,,0,0,8.9,0,0
C102445,84,35,Santé,2,Courtier,Mensuel,198.08,10.7,0,,,0,0,7.5,1,0
C102446,39,66,Auto+Habitation,2,Agence,Trimestriel,369.55,12.4,0,,,0,2,6.4,1,0
C102447,38,62,Habitation,1,Comparateur en ligne,Annuel,363.37,5.0,0,,,1,1,8.6,0,1
C102448,57,46,Auto,1,Agence,Mensuel,499.56,-1.6,0,,,1,1,5.0,0,0
C102449,57,10,Habitation,2,Comparateur en ligne,Annuel,585.47,6.3,0,,,0,0,7.6,0,0
C102450,37,45,Santé,1,Agence,Annuel,615.51,8.2,2,9.0,7.4,1,2,3.6,1,1
C102451,39,35,Auto,1,Agence,Annuel,232.32,5.9,2,17.1,7.7,0,0,0.9,0,0
C102452,53,55,Auto,3,Site web direct,Mensuel,257.13,4.3,0,,,0,3,5.2,1,0
C102453,33,15,Habitation,2,Conseiller téléphonique,Annuel,554.37,-1.8,0,,,1,0,10.0,1,0
C102454,39,68,Habitation,3,Comparateur en ligne,Annuel,490.38,5.2,1,35.7,10.0,0,3,6.8,0,0
C102455,46,24,Santé,1,Comparateur en ligne,Mensuel,1020.61,13.0,2,23.4,6.6,1,0,10.0,1,0
C102456,60,15,Auto,1,Courtier,Mensuel,635.73,8.8,0,,,1,3,6.2,0,0
C102457,36,61,Auto,2,Conseiller téléphonique,Mensuel,342.02,3.3,0,,,0,0,4.0,1,0
C102458,18,100,Habitation,1,Agence,Annuel,150.0,6.1,1,7.5,5.7,1,1,5.0,0,0
C102459,18,41,Auto,4,Comparateur en ligne,Annuel,526.83,9.2,1,22.9,9.3,0,0,9.1,1,0
C102460,26,95,Santé,3,Conseiller téléphonique,Annuel,1147.71,-1.0,1,3.0,8.8,0,0,7.0,1,0
C102461,25,21,Habitation,1,Agence,Mensuel,498.52,8.1,2,36.8,6.2,0,0,6.6,0,0
C102462,43,17,Santé,3,Comparateur en ligne,Annuel,358.28,2.2,2,19.8,7.7,1,1,2.3,1,0
C102463,27,79,Habitation,1,Conseiller téléphonique,Mensuel,655.71,-0.8,1,23.1,4.2,0,2,4.6,0,0
C102464,34,55,Santé,1,Comparateur en ligne,Annuel,618.51,4.7,2,31.8,3.9,0,3,7.9,1,0
C102465,33,11,Auto,1,Conseiller téléphonique,Mensuel,477.33,5.4,0,,,0,1,8.2,1,0
C102466,38,106,Santé,4,Courtier,Mensuel,484.49,7.2,1,24.6,8.7,0,0,6.5,1,0
C102467,65,35,Auto,2,Agence,Annuel,446.44,9.4,0,,,0,0,8.1,1,0
C102468,55,37,Auto+Habitation,2,Conseiller téléphonique,Mensuel,732.22,2.1,0,,,1,0,2.3,1,0
C102469,45,116,Multi-garanties,2,Conseiller téléphonique,Mensuel,542.31,6.2,2,31.8,6.3,0,1,6.7,1,0
C102470,38,97,Santé,1,Agence,Mensuel,378.31,-5.0,2,8.4,8.9,0,2,5.7,1,0
C102471,39,91,Auto,2,Agence,Annuel,465.19,2.6,0,,,0,1,9.5,0,0
C102472,50,21,Habitation,2,Comparateur en ligne,Trimestriel,495.41,1.9,2,28.7,7.5,0,1,10.0,0,0
C102473,54,46,Auto,2,Comparateur en ligne,Annuel,150.0,11.5,0,,,2,1,2.3,1,0
C102474,31,53,Auto,2,Comparateur en ligne,Annuel,812.23,-4.3,1,3.0,9.6,0,1,9.7,1,0
C102475,46,16,Santé,2,Agence,Annuel,750.91,-1.9,2,33.1,6.7,0,0,4.1,1,0
C102476,18,11,Santé,3,Agence,Trimestriel,498.62,-1.5,1,24.4,3.9,1,0,5.3,0,0
C102477,48,33,Santé,1,Comparateur en ligne,Mensuel,303.98,6.4,3,20.7,8.1,1,0,5.6,1,1
C102478,56,67,Auto,2,Site web direct,Mensuel,688.59,-3.4,0,,,0,3,6.4,1,0
C102479,41,2,Auto,2,Conseiller téléphonique,Annuel,532.18,1.7,0,,,0,1,6.1,0,1
C102480,72,39,Habitation,3,Site web direct,Annuel,300.9,8.0,0,,,1,1,7.7,0,0
C102481,32,13,Habitation,1,Comparateur en ligne,Mensuel,288.02,-5.0,0,,,0,2,4.0,1,1
C102482,48,72,Auto,2,Comparateur en ligne,Mensuel,296.18,8.4,0,,,0,0,7.8,0,0
C102483,44,48,Auto+Habitation,1,Comparateur en ligne,Mensuel,722.86,10.0,0,,,0,0,1.4,0,0
C102484,43,12,Auto,4,Comparateur en ligne,Mensuel,819.88,-4.0,2,13.2,7.4,0,1,3.4,1,0
C102485,43,73,Habitation,3,Conseiller téléphonique,Annuel,399.05,0.4,0,,,2,1,3.7,1,0
C102486,47,47,Multi-garanties,1,Site web direct,Annuel,416.45,6.9,1,12.3,9.3,0,0,7.8,0,0
C102487,58,31,Multi-garanties,3,Site web direct,Trimestriel,578.21,-0.7,1,34.3,3.5,0,0,5.0,1,0
C102488,66,139,Habitation,1,Courtier,Mensuel,405.82,8.9,0,,,0,1,6.7,0,0
C102489,45,33,Santé,2,Site web direct,Mensuel,732.0,4.7,1,15.6,6.7,1,1,9.5,0,0
C102490,57,24,Auto+Habitation,3,Agence,Mensuel,244.69,-1.8,1,30.3,5.4,0,0,1.4,0,0
C102491,34,58,Auto,1,Agence,Annuel,494.91,-5.0,0,,,0,2,9.6,1,0
C102492,56,110,Santé,1,Agence,Mensuel,1008.97,5.0,1,27.1,4.1,1,1,7.6,1,0
C102493,34,2,Multi-garanties,1,Comparateur en ligne,Mensuel,787.56,11.9,1,8.9,8.5,0,1,5.9,0,0
C102494,61,83,Auto+Habitation,2,Site web direct,Annuel,439.35,9.9,1,40.6,3.3,1,1,4.3,0,1
C102495,78,60,Auto+Habitation,3,Comparateur en ligne,Mensuel,654.56,-3.8,0,,,0,3,6.5,0,0
C102496,43,98,Santé,1,Conseiller téléphonique,Annuel,1032.89,4.6,1,33.8,4.0,0,0,9.8,0,0
C102497,18,87,Santé,1,Courtier,Mensuel,270.42,10.6,1,28.1,9.5,0,2,7.4,0,0
C102498,37,52,Auto,2,Courtier,Mensuel,259.27,18.3,0,,,0,0,5.4,0,0
C102499,63,59,Auto+Habitation,1,Comparateur en ligne,Trimestriel,436.32,0.7,0,,,0,0,3.2,1,1
C102500,53,41,Auto+Habitation,3,Conseiller téléphonique,Mensuel,762.43,-3.7,0,,,0,2,6.8,1,0
C102501,49,101,Habitation,1,Conseiller téléphonique,Mensuel,462.45,9.3,1,18.7,6.7,0,1,5.6,0,0
C102502,60,21,Auto+Habitation,2,Courtier,Trimestriel,407.66,5.7,0,,,0,0,6.9,1,0
C102503,52,41,Auto,1,Agence,Mensuel,453.84,3.3,0,,,1,0,4.6,0,0
C102504,63,67,Auto+Habitation,2,Comparateur en ligne,Mensuel,376.83,2.7,0,,,0,0,7.4,0,0
C102505,59,73,Santé,3,Site web direct,Annuel,597.18,5.6,2,13.2,9.6,0,0,9.0,0,0
C102506,68,73,Auto,2,Agence,Mensuel,715.09,7.5,1,30.7,4.2,0,1,6.6,1,0
C102507,50,55,Habitation,1,Agence,Mensuel,1249.59,3.5,0,,,0,1,5.7,0,0
C102508,59,73,Santé,1,Site web direct,Mensuel,913.79,-1.2,5,45.0,1.6,0,1,7.4,0,1
C102509,40,58,Santé,2,Site web direct,Trimestriel,361.04,18.3,1,37.7,7.3,0,1,5.2,1,0
C102510,36,116,Habitation,2,Site web direct,Annuel,820.37,3.4,0,,,0,1,3.8,1,0
C102511,71,20,Auto,3,Site web direct,Mensuel,804.09,7.7,0,,,0,1,7.4,0,0
C102512,48,73,Auto,3,Conseiller téléphonique,Mensuel,462.62,11.5,0,,,0,1,7.0,0,0
C102513,57,36,Multi-garanties,2,Agence,Mensuel,335.01,-4.7,2,19.4,5.7,0,0,8.4,1,0
C102514,47,43,Habitation,1,Comparateur en ligne,Mensuel,1064.79,8.0,1,32.7,10.0,1,1,6.3,1,0
C102515,36,122,Habitation,2,Agence,Mensuel,822.71,2.1,0,,,0,1,5.4,0,0
C102516,45,121,Auto,1,Site web direct,Annuel,601.21,6.0,2,38.4,6.4,0,0,5.7,0,0
C102517,67,101,Habitation,1,Agence,Annuel,187.34,-0.6,0,,,0,0,9.2,0,0
C102518,53,27,Multi-garanties,3,Site web direct,Trimestriel,864.11,-5.0,2,8.3,8.9,0,0,6.1,0,1
C102519,19,24,Santé,1,Site web direct,Annuel,257.82,1.9,0,,,1,4,6.4,0,0
C102520,42,12,Santé,3,Courtier,Mensuel,194.81,-5.0,1,10.9,8.0,1,0,7.2,1,0
C102521,72,107,Multi-garanties,1,Courtier,Mensuel,561.79,3.7,2,13.4,8.0,0,0,10.0,0,0
C102522,42,17,Multi-garanties,1,Agence,Mensuel,445.01,9.2,0,,,0,4,3.9,0,0
C102523,18,31,Auto+Habitation,2,Conseiller téléphonique,Mensuel,228.38,7.8,1,12.6,10.0,0,1,1.2,0,0
C102524,73,27,Multi-garanties,1,Comparateur en ligne,Mensuel,320.33,-0.3,1,18.3,8.9,1,0,2.4,0,0
C102525,55,24,Santé,3,Comparateur en ligne,Annuel,313.59,-3.0,6,24.7,6.1,1,0,5.7,1,0
C102526,44,6,Auto+Habitation,4,Agence,Mensuel,884.13,1.8,0,,,0,0,6.0,1,0
C102527,39,29,Auto+Habitation,2,Courtier,Annuel,216.22,9.4,1,24.7,7.8,0,1,10.0,1,0
C102528,61,46,Multi-garanties,1,Site web direct,Mensuel,621.46,5.3,1,24.9,6.9,1,2,7.0,1,0
C102529,37,14,Auto+Habitation,3,Courtier,Mensuel,1491.07,5.5,0,,,1,0,2.7,0,0
C102530,62,21,Santé,1,Comparateur en ligne,Annuel,402.36,8.1,3,32.2,6.1,1,1,3.7,1,0
C102531,53,97,Auto,1,Agence,Mensuel,150.0,5.3,0,,,0,0,1.2,0,0
C102532,49,18,Multi-garanties,1,Conseiller téléphonique,Trimestriel,560.86,-2.9,0,,,0,1,9.4,1,0
C102533,47,38,Santé,3,Agence,Mensuel,933.08,15.5,2,12.3,8.5,1,1,6.5,0,0
C102534,42,40,Multi-garanties,1,Site web direct,Trimestriel,1196.02,7.5,2,23.4,6.4,1,1,6.6,1,0
C102535,61,22,Habitation,1,Comparateur en ligne,Trimestriel,184.47,12.6,1,39.8,6.7,0,2,9.1,1,0
C102536,32,79,Santé,1,Comparateur en ligne,Mensuel,733.51,11.7,0,,,1,1,8.0,0,0
C102537,21,94,Auto+Habitation,2,Comparateur en ligne,Annuel,438.13,-2.7,0,,,1,0,5.4,0,0
C102538,54,11,Auto,1,Courtier,Mensuel,646.12,0.2,0,,,0,1,8.4,1,0
C102539,54,26,Habitation,2,Courtier,Annuel,607.13,-0.3,0,,,0,0,8.3,1,0
C102540,52,20,Auto+Habitation,4,Comparateur en ligne,Trimestriel,185.82,16.3,1,24.2,1.5,0,2,7.3,1,0
C102541,51,32,Habitation,2,Conseiller téléphonique,Mensuel,711.8,6.6,1,22.5,4.3,1,1,7.4,1,0
C102542,40,40,Santé,1,Agence,Mensuel,1571.01,2.5,0,,,0,1,6.1,0,0
C102543,57,7,Santé,2,Comparateur en ligne,Annuel,591.62,-1.7,2,3.0,6.6,1,0,4.0,0,1
C102544,44,39,Habitation,3,Conseiller téléphonique,Mensuel,600.11,1.4,0,,,1,0,7.3,0,0
C102545,38,122,Habitation,2,Comparateur en ligne,Mensuel,428.35,15.0,0,,,0,1,9.8,0,0
C102546,40,88,Multi-garanties,1,Agence,Mensuel,215.89,-5.0,3,8.9,9.5,2,0,3.5,0,0
C102547,75,46,Santé,1,Agence,Trimestriel,868.7,5.0,1,19.9,5.6,1,0,4.1,0,0
C102548,19,8,Multi-garanties,1,Site web direct,Mensuel,705.83,8.6,1,21.2,8.4,1,1,9.3,0,0
C102549,52,71,Auto+Habitation,2,Site web direct,Mensuel,932.44,11.8,1,20.8,10.0,0,1,3.8,1,0
C102550,20,29,Auto,2,Courtier,Mensuel,769.73,-4.3,0,,,0,0,6.8,1,0
C102551,43,83,Auto+Habitation,2,Comparateur en ligne,Annuel,353.75,9.5,0,,,0,2,4.3,0,0
C102552,38,74,Auto,3,Agence,Mensuel,588.0,1.1,0,,,0,2,6.2,0,0
C102553,18,31,Multi-garanties,4,Site web direct,Mensuel,849.18,8.5,1,9.3,8.1,0,2,5.9,0,0
C102554,51,37,Santé,2,Conseiller téléphonique,Annuel,757.76,13.6,3,35.6,5.9,0,0,3.8,0,0
C102555,39,21,Habitation,1,Comparateur en ligne,Mensuel,906.67,8.1,0,,,0,2,4.4,1,0
C102556,18,9,Santé,1,Agence,Annuel,230.46,2.0,1,13.8,7.9,0,0,3.7,0,0
C102557,58,39,Multi-garanties,2,Comparateur en ligne,Annuel,670.16,3.3,2,4.3,6.5,0,0,10.0,0,0
C102558,67,64,Multi-garanties,1,Courtier,Mensuel,853.47,6.0,0,,,0,1,9.8,1,1
C102559,67,42,Auto,1,Comparateur en ligne,Annuel,441.38,0.8,0,,,0,2,5.9,1,0
C102560,50,36,Santé,3,Site web direct,Mensuel,363.12,-5.0,2,12.4,8.3,0,0,6.2,0,0
C102561,46,58,Auto,1,Conseiller téléphonique,Annuel,897.59,5.1,0,,,0,0,7.4,1,0
C102562,65,35,Auto,1,Site web direct,Trimestriel,1427.53,11.7,0,,,0,1,3.7,1,0
C102563,70,46,Auto,4,Agence,Annuel,203.54,7.0,0,,,0,1,7.1,0,0
C102564,62,30,Auto+Habitation,2,Agence,Mensuel,671.81,16.4,0,,,2,1,2.2,0,1
C102565,31,38,Auto,3,Conseiller téléphonique,Annuel,202.84,1.6,0,,,0,2,10.0,0,0
C102566,48,13,Santé,2,Comparateur en ligne,Mensuel,631.69,0.7,0,,,0,1,6.7,1,1
C102567,52,23,Multi-garanties,2,Comparateur en ligne,Annuel,249.7,-0.9,0,,,0,1,5.4,1,0
C102568,18,119,Santé,2,Agence,Mensuel,514.9,19.1,0,,,0,2,6.6,1,0
C102569,52,12,Auto,1,Comparateur en ligne,Mensuel,286.94,-5.0,1,18.4,7.7,0,0,2.6,1,1
C102570,79,125,Auto+Habitation,4,Conseiller téléphonique,Annuel,217.12,10.7,1,23.8,7.0,0,0,7.6,0,0
C102571,55,45,Auto+Habitation,3,Comparateur en ligne,Annuel,1054.59,1.5,2,35.4,7.0,1,1,10.0,0,0
C102572,67,9,Santé,1,Site web direct,Mensuel,520.26,9.8,3,19.1,4.0,0,3,4.8,1,1
C102573,48,73,Multi-garanties,2,Courtier,Mensuel,183.14,0.5,0,,,0,1,3.4,0,1
C102574,44,11,Auto,1,Agence,Mensuel,379.61,13.2,0,,,0,0,5.9,1,1
C102575,51,68,Auto,3,Courtier,Mensuel,581.68,8.3,1,45.6,3.3,0,0,8.7,0,0
C102576,33,54,Auto,2,Comparateur en ligne,Mensuel,716.92,9.9,0,,,0,1,7.8,1,0
C102577,31,42,Auto,2,Conseiller téléphonique,Annuel,515.21,-1.8,0,,,0,1,6.8,0,0
C102578,64,49,Auto,2,Courtier,Trimestriel,924.49,-0.8,0,,,0,0,6.3,1,0
C102579,66,51,Santé,3,Agence,Mensuel,1145.45,-0.7,1,45.9,5.6,0,2,7.9,0,0
C102580,30,34,Auto,2,Comparateur en ligne,Mensuel,246.87,7.1,2,11.9,9.8,0,1,6.2,0,0
C102581,60,131,Santé,1,Courtier,Mensuel,781.76,3.1,3,31.7,7.8,1,2,7.0,1,0
C102582,44,99,Auto,2,Agence,Mensuel,790.92,16.3,1,22.1,10.0,0,0,3.3,1,0
C102583,50,71,Habitation,2,Site web direct,Mensuel,705.21,6.3,2,29.8,5.0,1,1,3.0,1,0
C102584,52,30,Habitation,1,Conseiller téléphonique,Mensuel,916.38,14.7,0,,,0,1,7.1,1,0
C102585,60,28,Auto,4,Conseiller téléphonique,Annuel,422.58,3.9,2,23.7,4.7,0,0,10.0,1,0
C102586,46,51,Multi-garanties,2,Comparateur en ligne,Mensuel,452.69,8.2,2,19.2,7.4,1,0,6.4,0,0
C102587,66,28,Auto,1,Comparateur en ligne,Trimestriel,747.8,0.3,0,,,0,1,3.2,1,0
C102588,50,34,Auto,3,Agence,Mensuel,525.36,4.8,0,,,0,1,7.6,0,0
C102589,54,72,Habitation,2,Comparateur en ligne,Mensuel,556.63,0.0,0,,,0,3,5.6,1,0
C102590,33,102,Auto+Habitation,1,Conseiller téléphonique,Annuel,681.36,-1.9,0,,,1,0,2.6,0,0
C102591,77,52,Santé,1,Agence,Annuel,506.74,0.5,0,,,1,1,5.5,0,0
C102592,52,47,Habitation,1,Comparateur en ligne,Mensuel,214.88,2.5,3,32.6,2.4,1,0,5.4,0,1
C102593,56,8,Habitation,3,Conseiller téléphonique,Mensuel,493.37,-4.7,0,,,0,2,8.5,1,0
C102594,21,69,Auto+Habitation,1,Conseiller téléphonique,Mensuel,327.09,4.4,0,,,2,0,7.1,0,0
C102595,33,75,Habitation,2,Comparateur en ligne,Mensuel,250.51,4.5,0,,,0,0,7.6,1,0
C102596,64,87,Auto,1,Courtier,Mensuel,201.16,6.6,0,,,1,1,4.8,0,0
C102597,49,188,Auto,2,Site web direct,Mensuel,398.44,3.9,0,,,1,0,7.0,1,0
C102598,18,27,Auto+Habitation,2,Agence,Mensuel,464.16,-2.8,2,23.8,4.5,1,0,6.4,1,0
C102599,61,111,Auto,1,Conseiller téléphonique,Mensuel,196.23,-0.3,0,,,2,1,6.7,1,0
C102600,37,104,Santé,1,Comparateur en ligne,Mensuel,293.45,-1.3,2,51.6,6.9,0,2,9.0,0,0
C102601,66,47,Santé,3,Comparateur en ligne,Mensuel,212.63,7.9,0,,,0,1,8.3,1,0
C102602,44,11,Auto,1,Comparateur en ligne,Mensuel,522.71,6.1,0,,,0,1,9.5,1,1
C102603,48,95,Auto,3,Courtier,Mensuel,1467.45,3.6,2,21.5,4.8,0,0,6.7,1,0
C102604,63,114,Multi-garanties,1,Courtier,Annuel,787.71,4.5,0,,,0,0,6.0,0,0
C102605,32,15,Auto+Habitation,4,Conseiller téléphonique,Mensuel,460.33,12.9,2,6.3,9.7,1,2,8.9,0,1
C102606,30,65,Multi-garanties,4,Comparateur en ligne,Annuel,611.91,1.4,0,,,0,2,6.4,0,0
C102607,42,45,Santé,3,Conseiller téléphonique,Annuel,481.95,6.0,1,26.3,5.5,1,1,6.0,1,0
C102608,57,43,Auto,2,Comparateur en ligne,Trimestriel,667.23,5.1,0,,,0,0,6.7,0,0
C102609,25,9,Santé,1,Agence,Mensuel,543.46,4.1,2,18.6,5.1,0,1,3.6,0,0
C102610,20,94,Auto+Habitation,2,Agence,Mensuel,651.33,11.9,0,,,0,0,9.9,1,0
C102611,57,31,Santé,1,Conseiller téléphonique,Mensuel,460.51,1.7,6,3.0,5.6,0,0,9.7,0,0
C102612,36,143,Habitation,1,Site web direct,Annuel,725.73,-2.0,1,23.1,6.4,0,0,8.0,1,0
C102613,39,36,Santé,2,Agence,Mensuel,335.66,14.6,0,,,0,1,7.9,0,0
C102614,18,27,Auto,2,Comparateur en ligne,Mensuel,289.52,9.6,0,,,0,0,3.6,1,1
C102615,35,30,Habitation,2,Site web direct,Annuel,614.39,3.7,0,,,0,0,9.2,1,0
C102616,45,37,Habitation,3,Conseiller téléphonique,Mensuel,468.92,10.5,3,6.8,6.2,0,1,7.4,1,0
C102617,59,37,Auto+Habitation,4,Courtier,Annuel,150.0,5.1,0,,,0,1,4.8,0,0
C102618,33,94,Santé,3,Courtier,Mensuel,1170.97,20.6,4,46.3,9.6,0,0,9.2,1,0
C102619,70,36,Habitation,2,Site web direct,Mensuel,279.0,-1.4,2,29.3,6.4,0,1,4.6,0,0
C102620,35,105,Multi-garanties,2,Agence,Trimestriel,190.27,20.4,1,20.7,6.0,0,0,5.4,1,0
C102621,35,93,Auto,2,Courtier,Annuel,580.9,7.6,0,,,0,0,5.5,1,0
C102622,68,84,Auto+Habitation,1,Conseiller téléphonique,Annuel,553.16,8.7,4,20.6,6.8,2,2,4.7,1,0
C102623,48,74,Auto,1,Agence,Annuel,785.04,3.9,2,41.2,5.2,0,1,0.5,0,0
C102624,37,17,Habitation,2,Site web direct,Mensuel,1023.06,1.7,1,22.9,4.3,0,2,10.0,0,0
C102625,43,78,Auto,4,Site web direct,Annuel,590.11,7.0,0,,,0,1,3.2,0,0
C102626,65,93,Habitation,1,Agence,Mensuel,441.57,5.7,0,,,0,1,8.0,0,0
C102627,67,109,Habitation,3,Courtier,Mensuel,417.98,1.6,0,,,0,0,8.5,1,0
C102628,33,9,Habitation,2,Comparateur en ligne,Mensuel,308.79,1.0,0,,,0,2,9.9,0,0
C102629,44,90,Auto,2,Conseiller téléphonique,Annuel,1083.68,-5.0,1,26.1,9.3,0,1,7.2,1,0
C102630,46,10,Auto,2,Agence,Mensuel,439.97,2.0,0,,,0,1,6.9,1,0
C102631,30,67,Auto,1,Agence,Mensuel,430.83,2.7,3,21.7,10.0,0,1,10.0,0,0
C102632,44,60,Habitation,3,Courtier,Mensuel,641.78,-5.0,0,,,1,0,8.9,1,0
C102633,45,21,Habitation,1,Agence,Mensuel,592.3,5.2,2,15.1,4.5,1,0,5.3,1,0
C102634,62,47,Auto,1,Comparateur en ligne,Mensuel,605.92,-5.0,2,19.2,6.8,0,1,5.5,1,0
C102635,63,40,Santé,1,Courtier,Annuel,634.16,8.3,0,,,0,0,7.3,0,0
C102636,40,62,Habitation,2,Site web direct,Mensuel,587.47,3.5,0,,,0,1,4.4,1,0
C102637,42,45,Auto,2,Comparateur en ligne,Annuel,769.41,10.6,0,,,1,1,2.4,1,0
C102638,55,56,Auto,1,Comparateur en ligne,Mensuel,330.18,8.5,0,,,1,0,5.8,1,0
C102639,36,35,Auto,4,Conseiller téléphonique,Mensuel,447.61,-1.0,0,,,0,1,10.0,0,0
C102640,54,176,Auto,2,Site web direct,Mensuel,198.15,-5.0,0,,,0,0,2.8,0,0
C102641,44,57,Auto,4,Comparateur en ligne,Trimestriel,361.86,12.0,0,,,0,0,8.5,1,0
C102642,30,30,Auto,2,Agence,Mensuel,691.63,5.3,2,16.5,6.7,1,0,1.6,1,1
C102643,31,29,Habitation,1,Agence,Mensuel,611.96,-1.5,1,35.0,7.4,0,1,6.4,1,0
C102644,67,75,Santé,2,Site web direct,Mensuel,536.19,9.9,2,17.8,5.2,0,1,6.4,0,0
C102645,43,235,Habitation,1,Comparateur en ligne,Annuel,529.95,-5.0,0,,,1,0,8.1,0,0
C102646,70,100,Multi-garanties,2,Courtier,Annuel,1332.09,-0.5,0,,,0,0,6.2,1,0
C102647,37,43,Multi-garanties,2,Courtier,Mensuel,519.58,0.6,1,3.0,6.8,0,0,6.8,0,0
C102648,49,8,Auto,3,Comparateur en ligne,Mensuel,709.95,4.9,0,,,0,0,5.3,1,0
C102649,81,22,Auto+Habitation,1,Courtier,Annuel,896.86,7.0,0,,,1,1,7.0,0,0
